source_id,flux,flux_error
1609840294722488064,"(np.float64(-1.731666883803569e-19), np.float64(9.469211145481828e-19), np.float64(2.0310265147434444e-18), np.float64(1.0586158455197224e-18), np.float64(3.910002754905897e-19), np.float64(1.645392285709431e-18), np.float64(2.864424989041823e-18), np.float64(1.826604538677572e-18), np.float64(4.05434700089789e-19), np.float64(1.798935176141499e-18), np.float64(3.967162243120985e-18), np.float64(3.0141443039236815e-18), np.float64(6.682579033036029e-19), np.float64(-5.1786199246656606e-20), np.float64(9.51292868035898e-19), np.float64(1.398364105590572e-18), np.float64(6.068944166958444e-19), np.float64(7.142964440448211e-19), np.float64(2.792946446083335e-18), np.float64(4.092909727083032e-18), np.float64(1.5995680474525973e-18), np.float64(-2.9010064280387756e-18), np.float64(-4.080135521475012e-18), np.float64(-1.270493283391585e-20), np.float64(4.581753012108994e-18), np.float64(4.7620512568250864e-18), np.float64(1.5681209059323414e-18), np.float64(-5.0520653459787595e-19), np.float64(5.986548626862704e-19), np.float64(3.218601121534726e-18), np.float64(4.703662415677159e-18), np.float64(4.019446331903964e-18), np.float64(2.1514382229959274e-18), np.float64(7.929765307536269e-19), np.float64(7.900274774585413e-19), np.float64(1.6926726237957583e-18), np.float64(2.4152992643422094e-18), np.float64(2.256083307878521e-18), np.float64(1.3977283817461437e-18), np.float64(6.134789057230229e-19), np.float64(5.421072200175887e-19), np.float64(1.2160673000487998e-18), np.float64(2.0979014688044426e-18), np.float64(2.5332792073022802e-18), np.float64(2.2283572021016594e-18), np.float64(1.4131546220102583e-18), np.float64(6.137863823198938e-19), np.float64(2.9155520208016667e-19), np.float64(5.619128401994026e-19), np.float64(1.1818718093744226e-18), np.float64(1.7492941956997408e-18), np.float64(1.9570882185124287e-18), np.float64(1.7319104452295974e-18), np.float64(1.2469694229188217e-18), np.float64(7.84815567065481e-19), np.float64(5.781538600159053e-19), np.float64(7.043083922146127e-19), np.float64(1.0746040356162907e-18), np.float64(1.502296905434215e-18), np.float64(1.7996749816567553e-18), np.float64(1.8555136081284134e-18), np.float64(1.6730943677745095e-18), np.float64(1.3398440380048283e-18), np.float64(9.882612508148448e-19), np.float64(7.33023113998882e-19), np.float64(6.362729501004459e-19), np.float64(7.015672554981662e-19), np.float64(8.790987321407326e-19), np.float64(1.099923992015512e-18), np.float64(1.2985666103723491e-18), np.float64(1.4309706179346956e-18), np.float64(1.4829775408487426e-18), np.float64(1.46909428545726e-18), np.float64(1.4112841941064234e-18), np.float64(1.344468511817735e-18), np.float64(1.288300131124842e-18), np.float64(1.2596909752075203e-18), np.float64(1.259853829528904e-18), np.float64(1.2809935591850816e-18), np.float64(1.3069051069472263e-18), np.float64(1.3236586947645528e-18), np.float64(1.3221205971271844e-18), np.float64(1.2957513615910748e-18), np.float64(1.2398537519590878e-18), np.float64(1.1664267347638567e-18), np.float64(1.0819483055515229e-18), np.float64(9.995752307273595e-19), np.float64(9.311288767359111e-19), np.float64(8.839428201378635e-19), np.float64(8.631677500559488e-19), np.float64(8.683798478309442e-19), np.float64(8.943823371174248e-19), np.float64(9.312210661097373e-19), np.float64(9.719957192363268e-19), np.float64(1.0060868072381957e-18), np.float64(1.0239749579670556e-18), np.float64(1.0220657991191886e-18), np.float64(9.989665989719386e-19), np.float64(9.545970188801407e-19), np.float64(8.964921073325624e-19), np.float64(8.337194439552616e-19), np.float64(7.727174026952328e-19), np.float64(7.208354089174099e-19), np.float64(6.856618393541654e-19), np.float64(6.707069041397395e-19), np.float64(6.741782415826489e-19), np.float64(6.957429163002213e-19), np.float64(7.309896549556765e-19), np.float64(7.74503747214362e-19), np.float64(8.171511716652018e-19), np.float64(8.5673631167169405e-19), np.float64(8.868167818491388e-19), np.float64(9.036047597929493e-19), np.float64(9.065669144707151e-19), np.float64(8.966041291605455e-19), np.float64(8.76219495246975e-19), np.float64(8.47934610378053e-19), np.float64(8.17825029234893e-19), np.float64(7.893836531514554e-19), np.float64(7.629534105151819e-19), np.float64(7.431452972873032e-19), np.float64(7.304716770509333e-19), np.float64(7.279180586882893e-19), np.float64(7.334609354225813e-19), np.float64(7.45168043407088e-19), np.float64(7.651555623491312e-19), np.float64(7.89254511232806e-19), np.float64(8.167792083530828e-19), np.float64(8.476380412704596e-19), np.float64(8.737235802849326e-19), np.float64(8.958806179287019e-19), np.float64(9.156683422399597e-19), np.float64(9.294999403490747e-19), np.float64(9.360470540624706e-19), np.float64(9.327650347063054e-19), np.float64(9.214650619877391e-19), np.float64(9.023600786068619e-19), np.float64(8.784213648505149e-19), np.float64(8.521257489381753e-19), np.float64(8.252185913201546e-19), np.float64(7.995933370993874e-19), np.float64(7.781700451497814e-19), np.float64(7.585505114415853e-19), np.float64(7.460129772436028e-19), np.float64(7.430772160985707e-19), np.float64(7.44567702449862e-19), np.float64(7.512574086629453e-19), np.float64(7.62083826996337e-19), np.float64(7.740723393868551e-19), np.float64(7.8840301940638e-19), np.float64(8.090644374045904e-19), np.float64(8.41775039818619e-19), np.float64(8.452053592404017e-19), np.float64(8.062227195571984e-19), np.float64(7.416954714200546e-19), np.float64(7.181251477223794e-19), np.float64(7.260505845337374e-19), np.float64(7.231113775128494e-19), np.float64(6.7864248011684885e-19), np.float64(6.090081520526024e-19), np.float64(5.680886274697558e-19), np.float64(6.06077164756149e-19), np.float64(7.243577440109715e-19), np.float64(8.645367499620269e-19), np.float64(9.434110590136695e-19), np.float64(9.083269583168507e-19), np.float64(7.780976743527165e-19), np.float64(6.291371173366778e-19), np.float64(5.486968082750164e-19), np.float64(5.81798171860634e-19), np.float64(7.03621526186976e-19), np.float64(8.306569582841807e-19), np.float64(8.797974865783032e-19), np.float64(8.164941534996368e-19), np.float64(6.735013440033741e-19), np.float64(5.3291422093292085e-19), np.float64(4.742506537848812e-19), np.float64(5.273321046623766e-19), np.float64(6.580887487137764e-19), np.float64(7.964375562668639e-19), np.float64(8.713399990033976e-19), np.float64(8.562538564521171e-19), np.float64(7.752844040021036e-19), np.float64(6.883620452245992e-19), np.float64(6.46266786706327e-19), np.float64(6.745040020588498e-19), np.float64(7.58761004558518e-19), np.float64(8.569776434689213e-19), np.float64(9.31767136167456e-19), np.float64(9.655775664046195e-19), np.float64(9.65890811435722e-19), np.float64(9.516108365117891e-19), np.float64(9.373247471698466e-19), np.float64(9.300248394583213e-19), np.float64(9.125507200924334e-19), np.float64(8.734728121918875e-19), np.float64(8.111012467409083e-19), np.float64(7.341950490306533e-19), np.float64(6.669075204615291e-19), np.float64(6.335307223198446e-19), np.float64(6.436407096641298e-19), np.float64(6.840373360016974e-19), np.float64(7.301180724472733e-19), np.float64(7.557077471360422e-19), np.float64(7.436639017226062e-19), np.float64(6.986798128858726e-19), np.float64(6.408351327390455e-19), np.float64(5.991226065710054e-19), np.float64(5.902798309839116e-19), np.float64(6.191512386901194e-19), np.float64(6.675669127948702e-19), np.float64(7.1292857030252075e-19), np.float64(7.327951658103877e-19), np.float64(7.162104955544987e-19), np.float64(6.73733851270896e-19), np.float64(6.273305171394145e-19), np.float64(6.0045799002213405e-19), np.float64(6.098202330569114e-19), np.float64(6.517520402180509e-19), np.float64(7.101619024158271e-19), np.float64(7.605600990477083e-19), np.float64(7.786183673915156e-19), np.float64(7.527153144530871e-19), np.float64(6.870661063809952e-19), np.float64(6.06070394265277e-19), np.float64(5.337203237136096e-19), np.float64(4.935038944649423e-19), np.float64(4.96069217841973e-19), np.float64(5.346389396150611e-19), np.float64(5.906337307797033e-19), np.float64(6.390838680495805e-19), np.float64(6.5844179226379705e-19), np.float64(6.42295340104602e-19), np.float64(5.94783297027403e-19), np.float64(5.336341395861777e-19), np.float64(4.820052563324299e-19), np.float64(4.561001710859111e-19), np.float64(4.647552629944118e-19), np.float64(5.046169711719691e-19), np.float64(5.596879858958643e-19), np.float64(6.158682489001245e-19), np.float64(6.518147720238228e-19), np.float64(6.606877100034664e-19), np.float64(6.400865337142793e-19), np.float64(6.014453110050073e-19), np.float64(5.607811577329576e-19), np.float64(5.31038168943583e-19), np.float64(5.217116400382655e-19), np.float64(5.348621982061133e-19), np.float64(5.6206832288863025e-19), np.float64(5.924518138281177e-19), np.float64(6.139149823992869e-19), np.float64(6.122503283657833e-19), np.float64(5.874232695755458e-19), np.float64(5.406061262528501e-19), np.float64(4.903345393127561e-19), np.float64(4.466994086436162e-19), np.float64(4.23644650254808e-19), np.float64(4.2771951975160263e-19), np.float64(4.617680048148643e-19), np.float64(5.173819918116362e-19), np.float64(5.824165110772899e-19), np.float64(6.390823514990307e-19), np.float64(6.742350431959349e-19), np.float64(6.8149119657215e-19), np.float64(6.583002785506778e-19), np.float64(6.143801837559629e-19), np.float64(5.505049725403962e-19), np.float64(4.927487197303138e-19), np.float64(4.46424287916402e-19), np.float64(4.232875214838765e-19), np.float64(4.2454668080597443e-19), np.float64(4.483615850739163e-19), np.float64(4.806379007002845e-19), np.float64(5.123001017268733e-19), np.float64(5.320315711638888e-19), np.float64(5.341233540903358e-19), np.float64(5.165881150303374e-19), np.float64(4.80795000765932e-19), np.float64(4.35511244162447e-19), np.float64(3.9354316763557185e-19), np.float64(3.617176232971945e-19), np.float64(3.508896555161835e-19), np.float64(3.639315210212986e-19), np.float64(3.981240454090689e-19), np.float64(4.479206530570168e-19), np.float64(5.0648510370520475e-19), np.float64(5.563042237882664e-19), np.float64(5.905706796527808e-19), np.float64(6.020531328585617e-19), np.float64(5.863500541497424e-19), np.float64(5.401862781273769e-19), np.float64(4.769492726101702e-19), np.float64(4.0590554199537714e-19), np.float64(3.3095405037746806e-19), np.float64(2.677275165649955e-19), np.float64(2.26057646684004e-19), np.float64(2.073956852446624e-19), np.float64(2.1415255756697382e-19), np.float64(2.442655893534369e-19), np.float64(2.907425330522466e-19), np.float64(3.4622298266235217e-19), np.float64(3.998737235520334e-19), np.float64(4.458904654883536e-19), np.float64(4.846969104945673e-19), np.float64(5.009426997938749e-19), np.float64(5.037678758633653e-19), np.float64(4.992883159798735e-19), np.float64(4.789704240586667e-19), np.float64(4.577459120277604e-19), np.float64(4.404071643110431e-19), np.float64(4.234123017535434e-19), np.float64(4.1297118261967536e-19), np.float64(4.077814896277872e-19), np.float64(4.072051879885791e-19), np.float64(4.0320438647350754e-19), np.float64(4.0024325065510576e-19), np.float64(3.9411168107593136e-19), np.float64(3.765845655747033e-19), np.float64(3.597315643016955e-19), np.float64(3.364772918689747e-19), np.float64(3.0946918341406503e-19), np.float64(2.918833346448262e-19), np.float64(2.744540021588456e-19), np.float64(2.7031874221159117e-19), np.float64(2.7606562424490006e-19), np.float64(2.8922417325231767e-19), np.float64(3.1630416488775795e-19), np.float64(3.4038416973740793e-19), np.float64(3.671204188761552e-19), np.float64(3.8442675947870803e-19), np.float64(3.8225969719077e-19), np.float64(3.6236898543662684e-19), np.float64(3.152484408498635e-19), np.float64(2.400759795618265e-19), np.float64(1.4366358063300235e-19), np.float64(2.712158267224725e-20), np.float64(-9.538080824772214e-20), np.float64(-2.1162683197852795e-19), np.float64(-2.9738621292098625e-19), np.float64(-3.442077270957193e-19), np.float64(-3.130145488402047e-19), np.float64(-2.0432849457449392e-19))","(np.float64(2.958113723034802e-18), np.float64(2.086066464197454e-18), np.float64(1.7072933976809647e-18), np.float64(1.4314194334568983e-18), np.float64(1.3347417047473088e-18), np.float64(1.2830352842712217e-18), np.float64(1.3489714908636986e-18), np.float64(1.400319286545224e-18), np.float64(1.5322451616209702e-18), np.float64(1.6134167681865458e-18), np.float64(1.5326525647139848e-18), np.float64(1.365268296765722e-18), np.float64(1.2447557612999927e-18), np.float64(1.2138598552079383e-18), np.float64(1.210027649145524e-18), np.float64(1.257776821006671e-18), np.float64(1.319802034729232e-18), np.float64(1.3531614821142114e-18), np.float64(1.4571458455858144e-18), np.float64(1.470753402170891e-18), np.float64(1.5416756017726376e-18), np.float64(1.6355827368092613e-18), np.float64(1.6481856820519548e-18), np.float64(1.6776284355710657e-18), np.float64(1.5575250261424761e-18), np.float64(1.4343638037626395e-18), np.float64(1.3057236100858236e-18), np.float64(1.1123670230574011e-18), np.float64(9.951671657116459e-19), np.float64(8.910894086058615e-19), np.float64(7.864665229107179e-19), np.float64(7.281472332547736e-19), np.float64(6.738750573355668e-19), np.float64(6.253603381531036e-19), np.float64(5.956148705182818e-19), np.float64(5.683278935217465e-19), np.float64(5.434845513603995e-19), np.float64(5.259564352761841e-19), np.float64(5.127345548741876e-19), np.float64(5.042187599841454e-19), np.float64(4.906486518223698e-19), np.float64(4.767510488144693e-19), np.float64(4.740970307216546e-19), np.float64(4.701118911491441e-19), np.float64(4.550447548910172e-19), np.float64(4.447924493253411e-19), np.float64(4.402312211918005e-19), np.float64(4.278220999870209e-19), np.float64(4.1385212771878363e-19), np.float64(4.109112375424424e-19), np.float64(4.0697136455953738e-19), np.float64(3.9220023968020055e-19), np.float64(3.8059544583054207e-19), np.float64(3.8037808442922184e-19), np.float64(3.7371147324836454e-19), np.float64(3.546252634725125e-19), np.float64(3.4349095535490794e-19), np.float64(3.4879772635754195e-19), np.float64(3.4895817369754666e-19), np.float64(3.307785185186422e-19), np.float64(3.1127172540259307e-19), np.float64(3.110262201987971e-19), np.float64(3.1748630745998663e-19), np.float64(3.086953749736317e-19), np.float64(2.861398163909153e-19), np.float64(2.715614007798888e-19), np.float64(2.759193416089178e-19), np.float64(2.810139956628378e-19), np.float64(2.711098129797718e-19), np.float64(2.511089091046293e-19), np.float64(2.3899469392695503e-19), np.float64(2.421248292240032e-19), np.float64(2.4809767080325697e-19), np.float64(2.426592513746935e-19), np.float64(2.272005337399558e-19), np.float64(2.1293123589563846e-19), np.float64(2.1034034724072773e-19), np.float64(2.1555672971907374e-19), np.float64(2.1763778540521316e-19), np.float64(2.1062894074153648e-19), np.float64(1.9797506069918428e-19), np.float64(1.8795190233390056e-19), np.float64(1.8545367515184782e-19), np.float64(1.8740062328648204e-19), np.float64(1.887107131171693e-19), np.float64(1.852753533964788e-19), np.float64(1.78019060287292e-19), np.float64(1.7049942290260024e-19), np.float64(1.65726911139581e-19), np.float64(1.644797899682012e-19), np.float64(1.6483737888911602e-19), np.float64(1.6425038530699182e-19), np.float64(1.6110361859033322e-19), np.float64(1.5628275006541147e-19), np.float64(1.5111243949932887e-19), np.float64(1.470518777488227e-19), np.float64(1.4517769878542922e-19), np.float64(1.450468842338564e-19), np.float64(1.4494535160994113e-19), np.float64(1.4377313033438682e-19), np.float64(1.411198195668872e-19), np.float64(1.3702651344581165e-19), np.float64(1.3252768617109703e-19), np.float64(1.2918183572136812e-19), np.float64(1.2766262221798572e-19), np.float64(1.2715544526473993e-19), np.float64(1.2691717659013718e-19), np.float64(1.258364635695655e-19), np.float64(1.2345912160898287e-19), np.float64(1.1965367404028306e-19), np.float64(1.1594954824744931e-19), np.float64(1.1318859702262395e-19), np.float64(1.1193657902155158e-19), np.float64(1.1209361007032983e-19), np.float64(1.1280773497584986e-19), np.float64(1.1305712042204862e-19), np.float64(1.1200321903169102e-19), np.float64(1.0978378059010303e-19), np.float64(1.0678268347091583e-19), np.float64(1.0338439806862786e-19), np.float64(1.0065475574110982e-19), np.float64(9.881743965246452e-20), np.float64(9.795151744107248e-20), np.float64(9.71577358347576e-20), np.float64(9.56426864180646e-20), np.float64(9.350591606468951e-20), np.float64(9.047438035671035e-20), np.float64(8.707350535734306e-20), np.float64(8.405856972414775e-20), np.float64(8.141818720767114e-20), np.float64(7.988192034082784e-20), np.float64(7.981837215364503e-20), np.float64(8.072701979057635e-20), np.float64(8.201317520241283e-20), np.float64(8.286015835435821e-20), np.float64(8.290327736820051e-20), np.float64(8.183418906819377e-20), np.float64(7.983404027569481e-20), np.float64(7.725821999981955e-20), np.float64(7.452825661618502e-20), np.float64(7.208433146718826e-20), np.float64(7.033742448114158e-20), np.float64(6.902246804763646e-20), np.float64(6.839517621304602e-20), np.float64(6.839316902733973e-20), np.float64(6.827926723683334e-20), np.float64(6.79701519010901e-20), np.float64(6.735684865530484e-20), np.float64(6.630723562720149e-20), np.float64(6.517372020836899e-20), np.float64(5.94818584698548e-20), np.float64(7.108125816528998e-20), np.float64(9.933528988099632e-20), np.float64(1.4088827284456288e-19), np.float64(1.6943032932019509e-19), np.float64(1.6656693203259605e-19), np.float64(1.5859267116255923e-19), np.float64(1.5851698830739383e-19), np.float64(1.5855297088211253e-19), np.float64(1.5273674216934127e-19), np.float64(1.5033127642722437e-19), np.float64(1.5153637644318803e-19), np.float64(1.472090092816817e-19), np.float64(1.4194472314404248e-19), np.float64(1.425976059700217e-19), np.float64(1.4088085242982495e-19), np.float64(1.3419264546823344e-19), np.float64(1.3249206170322234e-19), np.float64(1.3426200229208926e-19), np.float64(1.293204896422935e-19), np.float64(1.2317548729336193e-19), np.float64(1.2510414049142067e-19), np.float64(1.2717071395857693e-19), np.float64(1.2182261851930754e-19), np.float64(1.1801452644692856e-19), np.float64(1.2105132141246293e-19), np.float64(1.2068085913018805e-19), np.float64(1.1460448916546758e-19), np.float64(1.132142138363139e-19), np.float64(1.1690054261181032e-19), np.float64(1.1503059183060736e-19), np.float64(1.0949137661156497e-19), np.float64(1.0956346651013803e-19), np.float64(1.1240749867381504e-19), np.float64(1.0943401212774835e-19), np.float64(1.0509675961479071e-19), np.float64(1.0660155261428615e-19), np.float64(1.085045213124265e-19), np.float64(1.0510628205896674e-19), np.float64(1.0156784802162429e-19), np.float64(1.0323906982075642e-19), np.float64(1.045546828926654e-19), np.float64(1.0095706139402834e-19), np.float64(9.81123296058417e-20), np.float64(9.91807669309801e-20), np.float64(9.915225992518199e-20), np.float64(9.536040161614936e-20), np.float64(9.282100764177879e-20), np.float64(9.433214784117159e-20), np.float64(9.42616592157051e-20), np.float64(9.006970782264789e-20), np.float64(8.743217553192347e-20), np.float64(9.003526476836675e-20), np.float64(9.168380840880289e-20), np.float64(8.781802870112504e-20), np.float64(8.40613105541663e-20), np.float64(8.633368474143932e-20), np.float64(8.97524106236414e-20), np.float64(8.704191466653154e-20), np.float64(8.166579382197818e-20), np.float64(8.175577670494024e-20), np.float64(8.641426398920128e-20), np.float64(8.675214411902201e-20), np.float64(8.096341300273849e-20), np.float64(7.757319624087398e-20), np.float64(8.17866718650569e-20), np.float64(8.611094061668499e-20), np.float64(8.363970465856853e-20), np.float64(7.734790138414823e-20), np.float64(7.677198802098773e-20), np.float64(8.246460434621328e-20), np.float64(8.524816095718832e-20), np.float64(8.11276962250905e-20), np.float64(7.583205288178672e-20), np.float64(7.746738434817288e-20), np.float64(8.277258918276272e-20), np.float64(8.353741832280165e-20), np.float64(7.839771374090597e-20), np.float64(7.403311007843519e-20), np.float64(7.639580630660727e-20), np.float64(8.112950101647882e-20), np.float64(8.105816783234009e-20), np.float64(7.613583824899794e-20), np.float64(7.23602034869024e-20), np.float64(7.430633793497718e-20), np.float64(7.832612331787833e-20), np.float64(7.840766248350756e-20), np.float64(7.443744121216577e-20), np.float64(7.152665328337295e-20), np.float64(7.30613722446438e-20), np.float64(7.672231052097122e-20), np.float64(7.717186281346578e-20), np.float64(7.424755623241141e-20), np.float64(7.157192342113292e-20), np.float64(7.275587444595885e-20), np.float64(7.609098468534886e-20), np.float64(7.719198803464004e-20), np.float64(7.491038496065995e-20), np.float64(7.228096182134773e-20), np.float64(7.257079147321504e-20), np.float64(7.542676206323643e-20), np.float64(7.743414202323011e-20), np.float64(7.61456570833057e-20), np.float64(7.370781836862628e-20), np.float64(7.302543098984549e-20), np.float64(7.577227878478709e-20), np.float64(7.848620334138194e-20), np.float64(7.847085617644264e-20), np.float64(7.583999456506543e-20), np.float64(7.426476389933556e-20), np.float64(7.601414470286203e-20), np.float64(7.975335877143046e-20), np.float64(8.163032066264507e-20), np.float64(8.010256189153579e-20), np.float64(7.721015114091473e-20), np.float64(7.646009801498271e-20), np.float64(7.987017485838913e-20), np.float64(8.348115736054409e-20), np.float64(8.535395145856028e-20), np.float64(8.331775706361208e-20), np.float64(8.028899065147574e-20), np.float64(7.985916799428616e-20), np.float64(8.367476066959545e-20), np.float64(8.801856614200259e-20), np.float64(8.980120398692925e-20), np.float64(8.792594436414336e-20), np.float64(8.495506369169638e-20), np.float64(8.46887832269989e-20), np.float64(8.828612510933781e-20), np.float64(9.328465273629105e-20), np.float64(9.644890140218945e-20), np.float64(9.530337053993745e-20), np.float64(9.215521700846361e-20), np.float64(9.062871291498352e-20), np.float64(9.320505331120262e-20), np.float64(9.886802482106116e-20), np.float64(1.0441559926191267e-19), np.float64(1.0571414166855558e-19), np.float64(1.0369166516296547e-19), np.float64(1.0137318240804136e-19), np.float64(1.0231204340817493e-19), np.float64(1.067094918089877e-19), np.float64(1.132060377181173e-19), np.float64(1.1843901541648807e-19), np.float64(1.1864066065148113e-19), np.float64(1.1626746815701453e-19), np.float64(1.156050812710606e-19), np.float64(1.181764994139723e-19), np.float64(1.2458620193717044e-19), np.float64(1.3225286123305168e-19), np.float64(1.372322017794729e-19), np.float64(1.3850078349480304e-19), np.float64(1.3673941020489684e-19), np.float64(1.3627724105753945e-19), np.float64(1.417301047749666e-19), np.float64(1.4911494809083373e-19), np.float64(1.5786126439112793e-19), np.float64(1.6573726425569175e-19), np.float64(1.6718924456013159e-19), np.float64(1.670259660327547e-19), np.float64(1.6911132191785183e-19), np.float64(1.741773920543248e-19), np.float64(1.842952308749099e-19), np.float64(1.961247925806031e-19), np.float64(2.064186883784248e-19), np.float64(2.1030374257595383e-19), np.float64(2.1241132427931893e-19), np.float64(2.1544840655335427e-19), np.float64(2.197852020728235e-19), np.float64(2.339452739597676e-19), np.float64(2.505277432634462e-19), np.float64(2.6389183211668126e-19), np.float64(2.7827896871828774e-19), np.float64(2.811970896794377e-19), np.float64(2.8539354489590417e-19), np.float64(2.917276592577729e-19), np.float64(3.0333796657069886e-19), np.float64(3.307977687455032e-19), np.float64(3.5706529051943477e-19), np.float64(3.879809850089101e-19), np.float64(4.129747293810285e-19), np.float64(4.273613089267628e-19), np.float64(4.438827778766316e-19), np.float64(4.656746033832017e-19), np.float64(5.019886571166536e-19), np.float64(5.672153993827358e-19), np.float64(6.394369108829188e-19), np.float64(7.248083169931952e-19), np.float64(8.083342020278348e-19), np.float64(8.636327998056493e-19), np.float64(9.311745345469173e-19), np.float64(9.72911107479249e-19), np.float64(1.0707267610033193e-18))"
