epoch,learning_rate,loss,mae,mse,val_loss,val_mae,val_mse
0,9.999999747378752e-05,0.06995856761932373,0.24109414219856262,0.1646716147661209,0.05101083591580391,0.21067319810390472,0.12541800737380981
1,9.999999747378752e-05,0.051982201635837555,0.2080707997083664,0.12624302506446838,0.051227010786533356,0.21818913519382477,0.12626881897449493
2,4.999999873689376e-05,0.04247795045375824,0.18112236261367798,0.10445355623960495,0.009318436495959759,0.08403760194778442,0.027572795748710632
3,4.999999873689376e-05,0.006082587875425816,0.061633896082639694,0.016153249889612198,0.005249990615993738,0.05422985181212425,0.016109639778733253
4,4.999999873689376e-05,0.005091419443488121,0.05482729524374008,0.013205933384597301,0.005321519449353218,0.05800127610564232,0.015789853408932686
5,2.499999936844688e-05,0.004822144750505686,0.052280720323324203,0.012538418173789978,0.004864610731601715,0.05159403383731842,0.014748879708349705
6,2.499999936844688e-05,0.004752673674374819,0.05178056284785271,0.012374527752399445,0.004761916119605303,0.051083024591207504,0.014563372358679771
7,2.499999936844688e-05,0.004717742558568716,0.051347967237234116,0.012304484844207764,0.004740194417536259,0.05135517567396164,0.014468520879745483
8,1.249999968422344e-05,0.004648885224014521,0.050515126436948776,0.012151334434747696,0.00467350659891963,0.05063477158546448,0.014331577345728874
