source_id,cache_key,initial_teff,initial_logg,initial_mh,teff,logg,mh,teff_err,logg_err,mh_err,status
1038348510342843136,86906109042a2b4d,6278.73046875,4.685299873352051,-3.7818000316619873,6278.73046875,4.685299873352051,-3.7818000316619873,23.045124944100163,0.02531583283744223,0.026813839521213516,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 10, 'dof': 78, 'error': '', 'rms': np.float64(0.05542798290316955), 'chisq': np.float64(0.2488531643858385), 'rchisq': np.float64(0.003190425184433827), 'wchisq': np.float64(8.38849615098783), 'rwchisq': np.float64(0.10754482244856192), 'niter': 1, 'nsynthesis': 7, 'status': 2}"
2545303073943495424,63e935e1f70533d6,4145.3193359375,4.495500087738037,0.1656000018119812,4070.197202426041,5.0,-1.645389767706257,450.75722003452796,0.0,1.0781071421551187,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 50, 'dof': 78, 'error': '', 'rms': np.float64(0.10904955252794267), 'chisq': np.float64(0.9632361974301067), 'rchisq': np.float64(0.0123491820183347), 'wchisq': np.float64(21.110315629807474), 'rwchisq': np.float64(0.2706450721770189), 'niter': 5, 'nsynthesis': 25, 'status': 2}"
1036320117547404672,09fa70585d08bf63,5963.22216796875,4.6092000007629395,-0.8492000102996826,6030.462072387022,4.67047859837744,-0.8212149517247185,30.61645378069107,0.035683054699959714,0.013495959303680765,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 46, 'dof': 78, 'error': '', 'rms': np.float64(0.06327716165901624), 'chisq': np.float64(0.3243239341973233), 'rchisq': np.float64(0.00415799915637594), 'wchisq': np.float64(25.28603373149646), 'rwchisq': np.float64(0.32417991963457), 'niter': 4, 'nsynthesis': 21, 'status': 2}"
1428084803538807168,de12d6a500dbfe25,6102.35791015625,4.706399917602539,-4.038899898529053,6126.251841318643,4.756038513398502,-4.019760082464158,38.50516659564017,0.053443381511534015,20.13750388453302,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 17, 'dof': 78, 'error': '', 'rms': np.float64(0.09748746745573804), 'chisq': np.float64(0.7698083111856202), 'rchisq': np.float64(0.009869337322892567), 'wchisq': np.float64(8.177945428953866), 'rwchisq': np.float64(0.10484545421735725), 'niter': 2, 'nsynthesis': 12, 'status': 2}"
2542769043239308544,84b1fd2f2fc182e0,5557.33544921875,4.592899799346924,-0.9247000217437744,5769.276456610841,4.76541345916905,-0.9114759312931111,10.760414739998769,0.024881938851672177,0.004799165572695703,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 52, 'dof': 78, 'error': '', 'rms': np.float64(0.05532197950664532), 'chisq': np.float64(0.24790223473922848), 'rchisq': np.float64(0.0031782337787080576), 'wchisq': np.float64(46.85884781018031), 'rwchisq': np.float64(0.6007544591048758), 'niter': 5, 'nsynthesis': 24, 'status': 2}"
2533117117852211840,c9bd850b374a7f04,3607.870849609375,4.760300159454346,-0.44110000133514404,3756.6717079650934,4.576945639148408,-1.1986764228525457,547.2175368203503,0.2918086044256297,1.0047265210558944,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 48, 'dof': 78, 'error': '', 'rms': np.float64(0.14329745606493235), 'chisq': np.float64(1.6632670340891789), 'rchisq': np.float64(0.021323936334476653), 'wchisq': np.float64(35.82760500618136), 'rwchisq': np.float64(0.4593282693100174), 'niter': 6, 'nsynthesis': 25, 'status': 5}"
1564454589326986496,3ad875cdad62d96c,5713.39013671875,4.643599987030029,-1.2726999521255493,5733.311220315618,4.669107645210877,-1.2534630655911485,25.50697032512175,0.060682099386631605,0.012596908850309485,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 44, 'dof': 78, 'error': '', 'rms': np.float64(0.04889574977949395), 'chisq': np.float64(0.19365434206640947), 'rchisq': np.float64(0.0024827479752103777), 'wchisq': np.float64(9.43825709824917), 'rwchisq': np.float64(0.12100329613139962), 'niter': 4, 'nsynthesis': 20, 'status': 2}"
1498651837766146048,3bfbc1421119c494,6815.2763671875,4.385499954223633,-2.8477001190185547,6839.292884125614,4.410166829758551,-2.8259908075594455,53.93379505849653,0.038240660538161886,3.2572760185515275,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 18, 'dof': 78, 'error': '', 'rms': np.float64(0.06729414635311488), 'chisq': np.float64(0.3668086728049501), 'rchisq': np.float64(0.004702675292371155), 'wchisq': np.float64(6.0155900556424), 'rwchisq': np.float64(0.07712294943131281), 'niter': 2, 'nsynthesis': 12, 'status': 2}"
1612404974313659264,6dcc4c5ffde12b7c,8424.1650390625,4.466800212860107,-1.145300030708313,8448.855908074021,4.508930697098635,-1.1317740627511992,40.5920218501846,0.028695730641436122,0.1730444731964167,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 35, 'dof': 78, 'error': '', 'rms': np.float64(0.04542250414625847), 'chisq': np.float64(0.1671195145162663), 'rchisq': np.float64(0.0021425578784136706), 'wchisq': np.float64(6.2025342698673), 'rwchisq': np.float64(0.07951967012650385), 'niter': 4, 'nsynthesis': 20, 'status': 2}"
2534112107155753344,e5e01b8411fab72e,5383.86767578125,4.5391998291015625,-0.27129998803138733,5383.86767578125,4.5391998291015625,-0.27129998803138733,11.028217704993416,0.007247595623009841,0.00535974473967059,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 14, 'dof': 78, 'error': '', 'rms': np.float64(0.08639221988530858), 'chisq': np.float64(0.6045528681936322), 'rchisq': np.float64(0.007750677797354259), 'wchisq': np.float64(131.76533803709813), 'rwchisq': np.float64(1.6892992056038223), 'niter': 1, 'nsynthesis': 7, 'status': 2}"
