test_index,source_id,gaia_teff,gaia_logg,gaia_mh,real_teff,real_logg,real_mh,pred_teff,pred_logg,pred_mh,delta_teff,delta_logg,delta_mh
881,1576337664324402944,5982.56494140625,4.419099807739258,-0.7221999764442444,6009.532448516971,4.430682690387704,-0.6713629036718939,6016.114766063904,4.422345267316051,-0.6699595018829468,6.5823175469331545,-0.008337423071653305,0.0014034017889470451
880,1560848294267760512,6294.67529296875,4.378799915313721,-1.7157000303268433,6330.777717015376,4.434550872628289,-2.0688609994103944,6335.9674619895695,4.438204072255077,-2.0255011585507425,5.1897449741936725,0.0036531996267878952,0.04335984085965183
2316,714441631865640960,6245.58642578125,4.494200229644775,-0.7157999873161316,6299.773239512732,4.527380939574967,-0.7050457841229099,6314.503810635881,4.530445537572563,-0.7240585723214668,14.730571123148366,0.0030645979975956195,-0.019012788198556896
1965,680358725613111936,5866.56640625,4.581099987030029,-1.573199987411499,5881.558556653436,4.631175914993056,-2.477985754644093,5898.731077370026,4.746546917745969,-2.7561291564049566,17.172520716589133,0.11537100275291312,-0.2781434017608637
874,3818300040100296448,5680.8037109375,4.63700008392334,-1.0500999689102173,5682.849313456913,4.638300446945372,-1.051142025923263,5680.8037109375,4.63700008392334,-1.0500999689102173,-2.0456025194125687,-0.0013003630220325135,0.0010420570130456053
2831,3720002669784991744,5835.9345703125,4.599800109863281,-1.1511000394821167,5835.9345703125,4.599800109863281,-1.1511000394821167,5835.9345703125,4.599800109863281,-1.1511000394821167,0.0,0.0,0.0
387,1370234656374007424,7366.681640625,4.383999824523926,-0.7547000050544739,7382.4689171631535,4.404119424582619,-0.7456323514944797,7367.830792290041,4.386557892892158,-0.7539451817434781,-14.638124873112247,-0.017561531690461152,-0.008312830248998426
481,2616068054622717568,6094.931640625,4.685800075531006,-4.067299842834473,6094.931640625,4.685800075531006,-4.067299842834473,6094.931640625,4.685800075531006,-4.067299842834473,0.0,0.0,0.0
716,1334315054603891200,6440.51904296875,4.381899833679199,-0.6204000115394592,6440.51904296875,4.381899833679199,-0.6204000115394592,6440.51904296875,4.381899833679199,-0.6204000115394592,0.0,0.0,0.0
2948,1580229072196340992,6097.39501953125,4.518700122833252,-4.116600036621094,6097.39501953125,4.518700122833252,-4.116600036621094,6098.749482938668,4.52003906823845,-3.9851567889260076,1.3544634074178248,0.0013389454051981886,0.1314432476950862
1276,1557225128576373248,5937.26953125,4.457499980926514,-0.7922999858856201,5937.70385273683,4.458364292748547,-0.7920452590300853,5937.26953125,4.457499980926514,-0.7922999858856201,-0.43432148683041305,-0.0008643118220330592,-0.0002547268555348481
2521,2546868297464787840,4150.7001953125,4.57480001449585,0.0020000000949949026,4044.020881272556,5.0,-1.8618590594353923,4048.9223891902056,5.0,-1.7625233391068718,4.901507917649724,0.0,0.09933572032852056
1685,3702731884732883200,7206.33056640625,4.58459997177124,-3.2179999351501465,7228.176715250142,4.624712748963309,-1.8943454683061969,7261.846432090397,4.682339264006894,-1.5153055321739741,33.669716840255205,0.05762651504358551,0.37903993613222275
1517,2507397135696729600,4435.97021484375,4.646699905395508,0.08449999988079071,4443.830911137157,5.0,-1.2677284411601666,4587.774328319613,5.0,-1.2244325916018297,143.94341718245596,0.0,0.043295849558336874
2212,2630187703773356928,5754.08642578125,4.67549991607666,-0.9369999766349792,5953.647330168681,4.609195284086774,-0.9448848724719968,5974.118239827986,4.590968810588448,-0.9466691689004939,20.470909659305107,-0.01822647349832618,-0.0017842964284970897
2789,1154291667894196608,5739.0224609375,4.664700031280518,-1.0901999473571777,5807.824850749866,4.774563709459869,-1.208401978769026,5754.327286543837,4.703093780249481,-1.0673729073410956,-53.49756420602898,-0.0714699292103882,0.14102907142793053
3150,2507865282836694016,5586.40966796875,4.635799884796143,-0.8151999711990356,5653.624856687554,4.652764932943183,-0.7927524648520657,5631.415458637376,4.659073737372691,-0.7851771079325073,-22.209398050177697,0.006308804429508541,0.0075753569195584625
683,1729699916988901248,5039.32177734375,4.603899955749512,-0.3131999969482422,5139.400819411309,4.6191678004038925,-0.3576911470764577,5071.780154246756,4.606685473120168,-0.3127695036740721,-67.62066516455343,-0.012482327283724892,0.044921643402385636
1948,706283186868308096,7010.51025390625,4.390100002288818,-1.3145999908447266,7023.166377105257,4.409951905806897,-1.3148525124148236,7022.4112002353295,4.409833659959566,-1.3155599117116787,-0.755176869927709,-0.00011824584733144405,-0.000707399296855149
3133,2667461319754745344,5470.71728515625,4.331999778747559,-1.126099944114685,5561.342304878415,4.367129862935983,-1.1034385422915327,5593.135917649506,4.339352973707779,-1.1178763604121784,31.79361277109092,-0.027776889228204205,-0.014437818120645707
4051,2642140735196996480,5400.103515625,4.642199993133545,-0.7910000085830688,5385.1204503872,4.706540792350419,-0.803068629271622,5399.668381922097,4.7725746855351865,-0.7928767813774871,14.547931534896634,0.06603389318476793,0.010191847894134964
1408,1567407357867734528,5842.06982421875,4.608099937438965,-4.102499961853027,5842.423991944925,4.608694033518444,-4.09423594912683,5845.767335482615,4.617461702056195,-4.070931289468255,3.343343537690089,0.008767668537751128,0.023304659658574423
1038,1401601829033250560,6424.38818359375,4.6508002281188965,-2.9005000591278076,6434.272751199919,4.697952920461211,-2.9246559612284,6424.38818359375,4.6508002281188965,-2.9005000591278076,-9.884567606169185,-0.04715269234231467,0.024155902100592375
1541,717724155112112256,5408.294921875,4.617400169372559,-0.7598000168800354,5413.592721550674,4.624205933543977,-0.7595506188198116,5440.990197512358,4.644320583085547,-0.7643073749028924,27.397475961683995,0.020114649541570273,-0.004756756083080793
3501,2494847924157152512,4159.04638671875,4.651400089263916,-0.006099999882280827,3979.098695910011,5.0,-1.9517177894515527,4273.475090842543,5.0,-1.2348156263609633,294.3763949325321,0.0,0.7169021630905894
2836,2500418913352367616,5861.779296875,4.650300025939941,-0.984000027179718,5915.295821543009,4.656725681257844,-0.984225015605921,5912.822295706146,4.655122014668466,-0.9837973775091711,-2.473525836862791,-0.0016036665893777169,0.00042763809674994935
779,147822706925594624,7201.97998046875,3.9820001125335693,-0.7465000152587891,7203.996410413884,3.983700224932466,-0.7447151287801661,7253.287828761676,4.015677857834265,-0.715108061518241,49.29141834779148,0.031977632901799335,0.02960706726192508
970,1383831938717278592,6091.80419921875,4.154399871826172,-1.4819999933242798,6094.796490809719,4.155998153394156,-1.475964663183717,6095.5358411891575,4.15656193438566,-1.4751347696439308,0.7393503794382923,0.0005637809915040037,0.0008298935397863527
2327,846884782458474368,5821.11962890625,3.904099941253662,-0.632099986076355,5821.11962890625,3.904099941253662,-0.632099986076355,5821.11962890625,3.904099941253662,-0.632099986076355,0.0,0.0,0.0
2685,2530868509198955648,7461.59765625,4.285099983215332,-1.4886000156402588,7555.292725237036,4.398731893260392,-1.4337853765579909,7522.364625263675,4.337720280302704,-1.4611772603202882,-32.928099973360986,-0.061011612957687866,-0.027391883762297287
3373,4228298412746841984,4560.76123046875,4.424699783325195,-0.8070999979972839,4768.909182036883,5.0,-1.33539822248527,4610.757537726326,5.0,-1.595152963608888,-158.15164431055746,0.0,-0.25975474112361785
1528,867203070144574464,7711.43212890625,4.395199775695801,-3.530100107192993,7737.8966890436095,4.412039272865668,0.5,7731.973871290189,4.410294258521703,0.5,-5.9228177534205315,-0.0017450143439647903,0.0
